trade_id,stock_code,stock_name,buy_price,entry_reason,condition_name,entry_min,profit_rate,exit_reason,exit_category,hold_hours,buy_time_str,entry_date,choch_grade,exit_type,time_bucket,is_win,is_alpha,regime,regime_score,regime_reasons,regime_cutoff,kospi_last,kosdaq_last,v132_blocked,v132_reason,v14_blocked,v14_reason,v14_size,pnl,adj_pnl
231,452160,제이엔비,7450.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,915,-0.54,"시간 기반 청산 (15:00, -0.54%)",SYSTEM_EXIT,0.017177675833333333,2026-01-08 15:15,2026-01-08,LEGACY_VWAP,TIME_EXIT,13:30~15:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-07,2026-01-07,2026-01-07,False,,False,,1.0,-0.54,-0.54
233,232680,라온테크,14760.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,628,-2.17,"11:09 🚨 Early Failure Cut (20.1분, -2.17%)",EXPERIMENT_EXIT,288.67735400805554,2026-01-09 10:28,2026-01-09,LEGACY_VWAP,EF,09:30~10:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-08,2026-01-08,2026-01-08,False,,False,,1.0,-2.17,-2.17
234,080220,제주반도체,30650.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,628,1.47,Squeeze: dark_red 모멘텀 반전 (+1.47%),EXPERIMENT_EXIT,1.2252992447222222,2026-01-09 10:28,2026-01-09,LEGACY_VWAP,SQUEEZE,09:30~10:30,True,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-08,2026-01-08,2026-01-08,False,,False,,1.0,1.47,1.47
235,396470,워트,7100.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,630,0.00,ATR 트레일링 스탑 (+0.00%),ALPHA_EXIT,2.637908508611111,2026-01-09 10:30,2026-01-09,LEGACY_VWAP,ALPHA,10:30~12:00,False,True,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-08,2026-01-08,2026-01-08,False,,False,,1.0,0.0,0.0
236,489500,엘케이켐,33400.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,641,-1.95,"🚨 Early Failure Cut (22.2분, -1.95%)",EXPERIMENT_EXIT,0.36994489444444445,2026-01-09 10:41,2026-01-09,LEGACY_VWAP,EF,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-08,2026-01-08,2026-01-08,False,,False,,1.0,-1.95,-1.95
238,232680,라온테크,14830.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,699,-2.17,"11:09 🚨 Early Failure Cut (20.1분, -2.17%)",EXPERIMENT_EXIT,287.5020978247222,2026-01-09 11:39,2026-01-09,LEGACY_VWAP,EF,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-08,2026-01-08,2026-01-08,False,,False,,1.0,-2.17,-2.17
240,489500,엘케이켐,32750.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,704,-2.14,"Hard Stop (-2.0%, -2.14%) [부분청산 0차]",RISK_EXIT,2.3197105066666666,2026-01-09 11:44,2026-01-09,LEGACY_VWAP,HARD_STOP,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-08,2026-01-08,2026-01-08,False,,False,,1.0,-2.14,-2.14
241,452160,제이엔비,7400.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,717,-2.03,"Hard Stop (-2.0%, -2.03%) [부분청산 0차]",RISK_EXIT,1.9493349319444444,2026-01-09 11:57,2026-01-09,LEGACY_VWAP,HARD_STOP,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-08,2026-01-08,2026-01-08,False,,False,,1.0,-2.03,-2.03
243,053700,삼보모터스,6930.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,804,-1.73,"🚨 Early Failure Cut (23.2분, -1.73%)",EXPERIMENT_EXIT,0.38673635055555555,2026-01-09 13:24,2026-01-09,LEGACY_VWAP,EF,12:00~13:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-08,2026-01-08,2026-01-08,False,,False,,1.0,-1.73,-1.73
248,023810,인팩,11610.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,909,2.16,"데드크로스 청산: 데드크로스 (MA5: 11946, MA10: 11985)",EXPERIMENT_EXIT,18.690691749166668,2026-01-12 15:09,2026-01-12,LEGACY_VWAP,DEADCROSS,13:30~15:00,True,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-11,2026-01-09,2026-01-09,False,,False,,1.0,2.16,2.16
250,437730,삼현,64900.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,658,-1.39,"데드크로스 청산: 데드크로스 (MA5: 64160, MA10: 64220)",EXPERIMENT_EXIT,0.3770763597222222,2026-01-13 10:58,2026-01-13,LEGACY_VWAP,DEADCROSS,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-12,2026-01-12,2026-01-12,False,,False,,1.0,-1.39,-1.39
251,318060,그래피,33400.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,666,-0.75,"데드크로스 청산: 데드크로스 (MA5: 33150, MA10: 33155)",EXPERIMENT_EXIT,0.4845054527777778,2026-01-13 11:06,2026-01-13,LEGACY_VWAP,DEADCROSS,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-12,2026-01-12,2026-01-12,False,,False,,1.0,-0.75,-0.75
253,389500,에스비비테크,53800.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,683,2.04,Squeeze: bright_red 모멘텀 반전 (+2.04%),EXPERIMENT_EXIT,0.08728014222222222,2026-01-13 11:23,2026-01-13,LEGACY_VWAP,SQUEEZE,10:30~12:00,True,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-12,2026-01-12,2026-01-12,False,,False,,1.0,2.04,2.04
256,396470,워트,7130.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,712,-0.70,"데드크로스 청산: 데드크로스 (MA5: 7112, MA10: 7113)",EXPERIMENT_EXIT,1.9547648441666667,2026-01-13 11:52,2026-01-13,LEGACY_VWAP,DEADCROSS,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-12,2026-01-12,2026-01-12,False,,False,,1.0,-0.7,-0.7
258,124500,아이티센글로벌,37350.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,872,-1.07,"시간 기반 청산 (15:00, -1.07%)",SYSTEM_EXIT,0.47512572694444444,2026-01-13 14:32,2026-01-13,LEGACY_VWAP,TIME_EXIT,13:30~15:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-12,2026-01-12,2026-01-12,False,,False,,1.0,-1.07,-1.07
260,019180,티에이치엔,9530.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,600,-1.78,"🚨 Early Failure Cut (19.1분, -1.78%)",EXPERIMENT_EXIT,0.3183950211111111,2026-01-14 10:00,2026-01-14,LEGACY_VWAP,EF,09:30~10:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-13,2026-01-13,2026-01-13,False,,False,,1.0,-1.78,-1.78
261,023810,인팩,12320.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,600,0.72,Squeeze: dark_red 모멘텀 반전 (+0.72%),EXPERIMENT_EXIT,28.78876968361111,2026-01-14 10:00,2026-01-14,LEGACY_VWAP,SQUEEZE,09:30~10:30,True,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-13,2026-01-13,2026-01-13,False,,False,,1.0,0.72,0.72
262,082920,비츠로셀,21100.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,601,-0.24,"5분봉 데드크로스 청산: 데드크로스 (MA5: 21090, MA10: 21095)",EXPERIMENT_EXIT,0.10821136027777778,2026-01-14 10:01,2026-01-14,LEGACY_VWAP,DEADCROSS,09:30~10:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-13,2026-01-13,2026-01-13,False,,False,,1.0,-0.24,-0.24
265,489500,엘케이켐,29850.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,637,-0.16,"시간 기반 청산 (15:00, -0.16%)",SYSTEM_EXIT,28.394205782222222,2026-01-14 10:37,2026-01-14,LEGACY_VWAP,TIME_EXIT,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-13,2026-01-13,2026-01-13,False,,False,,1.0,-0.16,-0.16
267,232680,라온테크,14210.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,610,-2.17,"11:09 🚨 Early Failure Cut (20.1분, -2.17%)",EXPERIMENT_EXIT,144.97861069472222,2026-01-15 10:10,2026-01-15,LEGACY_VWAP,EF,09:30~10:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-14,2026-01-14,2026-01-14,False,,False,,1.0,-2.17,-2.17
268,007810,코리아써키트,58200.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,697,-2.13,"14:57 Hard Stop (-2.0%, -2.13%) [부분청산 0차]",RISK_EXIT,171.32220711916668,2026-01-15 11:37,2026-01-15,LEGACY_VWAP,HARD_STOP,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-14,2026-01-14,2026-01-14,False,,False,,1.0,-2.13,-2.13
269,190510,나무가,26850.00,VWAP 상향 돌파 (종합점수: 100.0),VWAP+AI,725,1.49,Squeeze: bright_red 모멘텀 반전 (+1.49%),EXPERIMENT_EXIT,2.009125860277778,2026-01-15 12:05,2026-01-15,LEGACY_VWAP,SQUEEZE,12:00~13:30,True,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-14,2026-01-14,2026-01-14,False,,False,,1.0,1.49,1.49
270,419080,엔젯,10060.00,VWAP 상향 돌파 (종합점수: 85.7),VWAP+AI,727,-1.99,"🚨 Early Failure Cut (2.3분, -1.99%)",EXPERIMENT_EXIT,0.03823423,2026-01-15 12:07,2026-01-15,LEGACY_VWAP,EF,12:00~13:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-14,2026-01-14,2026-01-14,False,,False,,1.0,-1.99,-1.99
273,023810,인팩,12470.00,VWAP 상향 돌파 (종합점수: 100.0),VWAP+AI,847,0.72,Squeeze: dark_red 모멘텀 반전 (+0.72%),EXPERIMENT_EXIT,0.6622074355555555,2026-01-15 14:07,2026-01-15,LEGACY_VWAP,SQUEEZE,13:30~15:00,True,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-14,2026-01-14,2026-01-14,False,,False,,1.0,0.72,0.72
274,489500,엘케이켐,30400.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,848,-0.16,"시간 기반 청산 (15:00, -0.16%)",SYSTEM_EXIT,0.8663286566666667,2026-01-15 14:08,2026-01-15,LEGACY_VWAP,TIME_EXIT,13:30~15:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-14,2026-01-14,2026-01-14,False,,False,,1.0,-0.16,-0.16
277,437730,삼현,65100.00,VWAP 상향 돌파 (종합점수: 100.0),VWAP+AI,905,-0.15,"시간 기반 청산 (15:00, -0.15%)",SYSTEM_EXIT,0.017475933611111112,2026-01-15 15:05,2026-01-15,LEGACY_VWAP,TIME_EXIT,13:30~15:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-14,2026-01-14,2026-01-14,False,,False,,1.0,-0.15,-0.15
281,004310,현대약품,13320.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,910,-1.28,"시간 기반 청산 (15:00, -1.28%)",SYSTEM_EXIT,0.04189850333333334,2026-01-16 15:10,2026-01-16,LEGACY_VWAP,TIME_EXIT,13:30~15:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-15,2026-01-15,2026-01-15,False,,False,,1.0,-1.28,-1.28
282,056080,유진로봇,25400.00,VWAP 상향 돌파 (종합점수: 0.0),VWAP+AI,911,-2.51,"11:00 Hard Stop (-2.0%, -2.51%) [부분청산 0차]",RISK_EXIT,499.8191075613889,2026-01-16 15:11,2026-01-16,LEGACY_VWAP,HARD_STOP,13:30~15:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-15,2026-01-15,2026-01-15,False,,False,,1.0,-2.51,-2.51
285,452160,제이엔비,6930.00,11:12 30분봉 MA5/MA20 골든크로스 + Squeeze OFF + 모멘텀(lime) + 5min 진입,VWAP+AI,672,-1.59,15:12 30분봉 데드크로스 (MA5 < MA20),EXPERIMENT_EXIT,3.990645053333333,2026-01-20 11:12,2026-01-20,UNKNOWN,DEADCROSS,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-19,2026-01-19,2026-01-19,False,,False,,1.0,-1.59,-1.59
287,232680,라온테크,16365.00,10:49 30분봉 MA5/MA20 골든크로스 + Squeeze OFF + 모멘텀(lime) + 5min 진입,VWAP+AI,649,-2.17,"11:09 🚨 Early Failure Cut (20.1분, -2.17%)",EXPERIMENT_EXIT,0.33427497777777776,2026-01-21 10:49,2026-01-21,UNKNOWN,EF,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-20,2026-01-20,2026-01-20,False,,False,,1.0,-2.17,-2.17
289,298830,슈어소프트테크,8880.00,14:15 30분봉 MA5/MA20 골든크로스 + Squeeze OFF + 모멘텀(lime) + 5min 진입,VWAP+AI,855,-3.94,"14:27 🚨 Early Failure Cut (12.0분, -3.94%)",EXPERIMENT_EXIT,0.19971004722222221,2026-01-21 14:15,2026-01-21,UNKNOWN,EF,13:30~15:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-20,2026-01-20,2026-01-20,False,,False,,1.0,-3.94,-3.94
291,451760,컨텍,21650.00,12:44 SMC LONG: CHoCH(상승전환) + OB(bullish),VWAP+AI,764,-1.62,"12:54 🚨 Early Failure Cut (9.6분, -1.62%)",EXPERIMENT_EXIT,0.16038347555555554,2026-01-22 12:44,2026-01-22,SMC_NO_GRADE,EF,12:00~13:30,False,False,TREND_UP,3,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up|KOSDAQ_drop_-2.6pct,2026-01-21,2026-01-21,2026-01-21,False,,False,,1.0,-1.62,-1.62
292,458870,씨어스테크놀로지,156400.00,12:44 SMC LONG: CHoCH(상승전환) + OB(bullish),VWAP+AI,764,3.32,14:00 ATR 트레일링 스탑 (+3.32%),ALPHA_EXIT,1.2546716255555557,2026-01-22 12:44,2026-01-22,SMC_NO_GRADE,ALPHA,12:00~13:30,True,True,TREND_UP,3,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up|KOSDAQ_drop_-2.6pct,2026-01-21,2026-01-21,2026-01-21,False,,False,,1.0,3.32,3.32
293,489500,엘케이켐,27100.00,12:44 SMC LONG: CHoCH(상승전환) + OB(bullish),VWAP+AI,764,0.00,09:02 다중 약화 신호 (VWAP↓+EMA3↓),EXPERIMENT_EXIT,20.295572889166667,2026-01-22 12:44,2026-01-22,SMC_NO_GRADE,EF_OTHER,12:00~13:30,False,False,TREND_UP,3,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up|KOSDAQ_drop_-2.6pct,2026-01-21,2026-01-21,2026-01-21,False,,False,,1.0,0.0,0.0
296,059270,해성에어로보틱스,19490.00,14:00 SMC LONG: CHoCH(상승전환) + OB(bullish),VWAP+AI,840,-2.59,"14:30 Hard Stop (-2.0%, -2.59%) [부분청산 0차]",RISK_EXIT,0.5045012513888889,2026-01-22 14:00,2026-01-22,SMC_NO_GRADE,HARD_STOP,13:30~15:00,False,False,TREND_UP,3,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up|KOSDAQ_drop_-2.6pct,2026-01-21,2026-01-21,2026-01-21,False,,False,,1.0,-2.59,-2.59
297,007810,코리아써키트,65600.00,14:01 SMC LONG: CHoCH(상승전환) + OB(bullish),VWAP+AI,841,-2.13,"14:57 Hard Stop (-2.0%, -2.13%) [부분청산 0차]",RISK_EXIT,0.9328671611111111,2026-01-22 14:01,2026-01-22,SMC_NO_GRADE,HARD_STOP,13:30~15:00,False,False,TREND_UP,3,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up|KOSDAQ_drop_-2.6pct,2026-01-21,2026-01-21,2026-01-21,False,,False,,1.0,-2.13,-2.13
299,060280,큐렉소,18660.00,14:30 SMC LONG: CHoCH(상승전환) + OB(bullish),VWAP+AI,870,-2.36,"14:52 🚨 Early Failure Cut (22.1분, -2.36%)",EXPERIMENT_EXIT,0.3685367127777778,2026-01-22 14:30,2026-01-22,SMC_NO_GRADE,EF,13:30~15:00,False,False,TREND_UP,3,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up|KOSDAQ_drop_-2.6pct,2026-01-21,2026-01-21,2026-01-21,False,,False,,1.0,-2.36,-2.36
306,189300,인텔리안테크,76200.00,10:20 SMC LONG: CHoCH(상승전환) + OB(bullish),VWAP+AI,620,-2.49,"10:38 🚨 Early Failure Cut (18.4분, -2.49%)",EXPERIMENT_EXIT,0.3065739738888889,2026-01-23 10:20,2026-01-23,SMC_NO_GRADE,EF,09:30~10:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-22,2026-01-22,2026-01-22,False,,False,,1.0,-2.49,-2.49
311,059120,아진엑스텍,16890.00,12:20 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,740,0.12,09:01 ATR 트레일링 스탑 (+0.12%),ALPHA_EXIT,20.689689700833334,2026-01-26 12:20,2026-01-26,A_SWEEP,ALPHA,12:00~13:30,True,True,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-25,2026-01-23,2026-01-23,False,,False,,1.0,0.12,0.12
313,189300,인텔리안테크,77500.00,11:56 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,716,2.06,14:00 ATR 트레일링 스탑 (+2.06%),ALPHA_EXIT,2.0589243841666667,2026-01-27 11:56,2026-01-27,A_SWEEP,ALPHA,10:30~12:00,True,True,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-26,2026-01-26,2026-01-26,False,,False,,1.0,2.06,2.06
316,240810,원익IPS,103500.00,10:32 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,632,6.09,11:11 ATR 트레일링 스탑 (+6.09%),ALPHA_EXIT,0.6511934972222222,2026-01-29 10:32,2026-01-29,A_SWEEP,ALPHA,10:30~12:00,True,True,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-28,2026-01-28,2026-01-28,False,,False,,1.0,6.09,6.09
319,274090,켄코아에어로스페이스,28800.00,10:13 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,613,1.74,10:44 ATR 트레일링 스탑 (+1.74%),ALPHA_EXIT,0.5236884947222222,2026-01-30 10:13,2026-01-30,A_SWEEP,ALPHA,09:30~10:30,True,True,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-29,2026-01-29,2026-01-29,False,,False,,1.0,1.74,1.74
321,200710,에이디테크놀로지,40000.00,10:55 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,655,-1.75,"11:14 🚨 Early Failure Cut (VWAP 완전 이탈 (-2.63%), -1.75%)",EXPERIMENT_EXIT,0.3160539525,2026-01-30 10:55,2026-01-30,A_SWEEP,EF,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-01-29,2026-01-29,2026-01-29,False,,False,,1.0,-1.75,-1.75
325,361390,제노코,27550.00,12:10 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,730,-2.36,"13:25 Hard Stop (-2.0%, -2.36%) [부분청산 0차]",RISK_EXIT,1.2535080722222223,2026-02-02 12:10,2026-02-02,A_SWEEP,HARD_STOP,12:00~13:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-02-01,2026-01-30,2026-01-30,False,,False,,1.0,-2.36,-2.36
334,047040,대우건설,5520.00,10:32 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,632,-2.17,"11:08 Hard Stop (-2.0%, -2.17%) [부분청산 0차]",RISK_EXIT,0.5990434775,2026-02-05 10:32,2026-02-05,A_SWEEP,HARD_STOP,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-02-04,2026-02-04,2026-02-04,False,,False,,1.0,-2.17,-2.17
335,101330,모베이스,7300.00,11:02 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,662,-3.84,"14:49 🚨 Early Failure v2 (-3.84%, 모든 조건 충족)",EXPERIMENT_EXIT,3.79238072,2026-02-05 11:02,2026-02-05,A_SWEEP,EF,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-02-04,2026-02-04,2026-02-04,False,,False,,1.0,-3.84,-3.84
338,056080,유진로봇,33900.00,10:44 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,644,-2.51,"11:00 Hard Stop (-2.0%, -2.51%) [부분청산 0차]",RISK_EXIT,0.27299325722222223,2026-02-06 10:44,2026-02-06,A_SWEEP,HARD_STOP,10:30~12:00,False,False,NEUTRAL,2,KOSPI_above_EMA20|KOSPI_slope_up|KOSPI_drop_-3.9pct|KOSDAQ_above_EMA20|KOSDAQ_slope_up|KOSDAQ_drop_-3.6pct,2026-02-05,2026-02-05,2026-02-05,False,,False,,0.7,-2.51,-1.7569999999999997
340,095610,테스,70400.00,10:16 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,616,-1.14,"13:22 구조 손절 (69,694원, -1.14%)",RISK_EXIT,3.1051892675,2026-02-09 10:16,2026-02-09,A_SWEEP,STRUCT_STOP,09:30~10:30,False,False,TREND_UP,3,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up|KOSDAQ_drop_-2.5pct,2026-02-08,2026-02-06,2026-02-06,False,,False,,1.0,-1.14,-1.14
341,211270,AP위성,21050.00,12:10 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,730,-0.71,"12:19 Early Failure[no_follow] 구조 (방향실패(2)+거래량고갈(1)+추종실패(1), score=4)",EXPERIMENT_EXIT,0.14519527277777777,2026-02-09 12:10,2026-02-09,A_SWEEP,EF,12:00~13:30,False,False,TREND_UP,3,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up|KOSDAQ_drop_-2.5pct,2026-02-08,2026-02-06,2026-02-06,False,,False,,1.0,-0.71,-0.71
345,365590,하이딥,3290.00,10:35 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,635,0.91,"10:51 구조 손절 (3,702원, 0.91%)",RISK_EXIT,0.26157289194444444,2026-02-10 10:35,2026-02-10,A_SWEEP,STRUCT_STOP,10:30~12:00,True,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-02-09,2026-02-09,2026-02-09,False,,False,,1.0,0.91,0.91
346,189300,인텔리안테크,123100.00,10:35 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,635,-1.14,"10:51 구조 손절 (121,967원, -1.14%)",RISK_EXIT,0.26191088083333336,2026-02-10 10:35,2026-02-10,A_SWEEP,STRUCT_STOP,10:30~12:00,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-02-09,2026-02-09,2026-02-09,False,,False,,1.0,-1.14,-1.14
349,281740,레이크머티리얼즈,24800.00,12:01 SMC LONG: CHoCH[A급](상승전환) + Liquidity Sweep Low + OB(bullish),VWAP+AI,721,-0.40,"12:12 Early Failure[no_follow] 구조 (방향실패(2)+거래량고갈(1)+추종실패(1), score=4)",EXPERIMENT_EXIT,0.18091647166666666,2026-02-10 12:01,2026-02-10,A_SWEEP,EF,12:00~13:30,False,False,TREND_UP,4,KOSPI_above_EMA20|KOSPI_slope_up|KOSDAQ_above_EMA20|KOSDAQ_slope_up,2026-02-09,2026-02-09,2026-02-09,False,,False,,1.0,-0.4,-0.4
